aiA,Borys Lang,Attack Helicopter,manymagpie,moonmoth,user,,
22,0.554478814,0.096671679,0.159752852,0.189096655,koolkapel,,
23,0.103708795,0.18606714,0.428669407,0.281554657,anklefuvet,,
24,0.091257368,0.558046709,0.194441873,0.156254049,nationalyuity,,
25,0.088366004,0.566840303,0.19771394,0.147079752,nationalyuity,,
26,0.606024142,0.178135614,0.118524649,0.097315595,koolkapel,,
27,0.053889371,0.327311279,0.334437697,0.284361654,nationalyuity,,
28,0.062348698,0.122957866,0.677108746,0.137584689,anklefuvet,,
29,0.405620872,0.225000465,0.093224618,0.276154044,koolkapel,,
30,0.199064556,0.490037433,0.074690384,0.236207626,nationalyuity,,
31,0.50053595,0.112214011,0.214526597,0.172723441,koolkapel,,
32,0.091433153,0.703144264,0.072364617,0.133057966,nationalyuity,,
33,0.383906019,0.364361292,0.124445872,0.127286817,nationalyuity,,
ketchup_vs_mustardP,koolkapel,nationalyuity,anklefuvet,copperbrilly,user,,
0,1,0,0,0,koolkapel,,
1,1,0,0,0,koolkapel,,
2,0.31435562,0.68564438,0,0,nationalyuity,,
3,0.305460049,0.236828592,0.45771136,0,anklefuvet,,
4,0.3764899,0.164272566,0.459237534,0,koolkapel,,
5,0.196197373,0.605630179,0.198172447,0,nationalyuity,,
6,0.109569455,0.194883741,0.695546804,0,anklefuvet,,
7,0.671550661,0.225359273,0.103090066,0,koolkapel,,
8,0.2417022,0.683616667,0.074681133,0,nationalyuity,,
9,0.575019615,0.365981627,0.058998758,0,nationalyuity,,
10,0.583190266,0.288131474,0.128678261,0,koolkapel,,
11,0.560784244,0.365309527,0.073906229,0,nationalyuity,,
12,0.257640481,0.352541358,0.38981816,0,anklefuvet,,
13,0.310476508,0.487830188,0.201693304,0,nationalyuity,,
14,0.680282981,0.131461504,0.188255515,0,koolkapel,,
15,0.116665829,0.122865599,0.385133389,0.375335183,copperbrilly,,
16,0.277669583,0.531643234,0.110372134,0.080315049,koolkapel,,
17,0.127302627,0.408071503,0.249856812,0.214769058,nationalyuity,,
18,0.102416965,0.215221386,0.386887547,0.295474103,anklefuvet,,
19,0.338600209,0.166207921,0.29553698,0.19965489,koolkapel,,
20,0.110794584,0.638346839,0.132368753,0.118489823,nationalyuity,,
21,0.144408125,0.482016418,0.207273,0.166302457,nationalyuity,,
22,0.535500116,0.102804373,0.171772814,0.189922698,koolkapel,,
23,0.106829926,0.222709864,0.426204868,0.244255342,anklefuvet,,
24,0.094099998,0.507175764,0.251876757,0.146847481,nationalyuity,,
25,0.091359753,0.576067422,0.19686709,0.135705736,nationalyuity,,
26,0.619179887,0.188063663,0.103873411,0.088883038,koolkapel,,
27,0.060738433,0.369796285,0.329758436,0.239706846,nationalyuity,,
28,0.063575459,0.125349251,0.669950541,0.141124749,anklefuvet,,
29,0.421533783,0.217445622,0.106005348,0.255015247,koolkapel,,
30,0.188928732,0.485669607,0.077114809,0.248286852,nationalyuity,,
31,0.500944666,0.117095927,0.228036557,0.153922849,koolkapel,,
32,0.091382597,0.713641729,0.072813025,0.122162649,nationalyuity,,
33,0.41707716,0.341161929,0.120737223,0.121023688,nationalyuity,,
ketchup_vs_mustardP,koolkapel,nationalyuity,anklefuvet,copperbrilly,user,,
0,1,0,0,0,koolkapel,,
1,1,0,0,0,koolkapel,,
2,0.367176383,0.632823617,0,0,nationalyuity,,
3,0.530081351,0.193268545,0.276650104,0,anklefuvet,,
4,0.291676063,0.190763383,0.517560554,0,koolkapel,,
5,0.209833422,0.564734605,0.225431973,0,nationalyuity,,
6,0.116950721,0.199398375,0.683650904,0,anklefuvet,,
7,0.661196651,0.232760582,0.106042767,0,koolkapel,,
8,0.208573996,0.712986984,0.07843902,0,nationalyuity,,
9,0.558787183,0.377898235,0.063314582,0,nationalyuity,,
10,0.564798902,0.302198259,0.13300284,0,koolkapel,,
11,0.555653392,0.366480874,0.077865734,0,nationalyuity,,
12,0.296172409,0.352509807,0.351317784,0,anklefuvet,,
13,0.29149859,0.490187401,0.218314009,0,nationalyuity,,
14,0.695573647,0.122560077,0.181866276,0,koolkapel,,
15,0.110816695,0.151425232,0.319877515,0.417880557,copperbrilly,,
16,0.366387866,0.371812812,0.153045188,0.108754134,koolkapel,,
17,0.104309696,0.311218046,0.374842647,0.20962961,nationalyuity,,
18,0.093242663,0.171075177,0.387195909,0.348486252,anklefuvet,,
19,0.309677325,0.247738821,0.161366528,0.281217327,koolkapel,,
20,0.099947415,0.656973289,0.129069036,0.114010261,nationalyuity,,
21,0.133925633,0.540718191,0.167074471,0.158281705,nationalyuity,,
22,0.532503586,0.093466581,0.162100304,0.211929528,koolkapel,,
23,0.107466696,0.14353892,0.406969909,0.342024476,anklefuvet,,
24,0.08995323,0.499357553,0.248723523,0.161965694,nationalyuity,,
25,0.088504025,0.582795453,0.18837163,0.140328891,nationalyuity,,
26,0.67338096,0.126056615,0.104273959,0.096288465,koolkapel,,
27,0.052672417,0.339583855,0.301635084,0.306108644,nationalyuity,,
28,0.061332087,0.12234862,0.674060729,0.142258563,anklefuvet,,
29,0.367760627,0.186108373,0.085453521,0.360677479,koolkapel,,
30,0.186349367,0.480478757,0.073643941,0.259527936,nationalyuity,,
31,0.497164503,0.109679183,0.220057876,0.173098438,koolkapel,,
32,0.08823248,0.713140317,0.070298338,0.128328866,nationalyuity,,
33,0.409304699,0.340171181,0.120331916,0.130192204,nationalyuity,,
ketchup_vs_mustardP,koolkapel,nationalyuity,anklefuvet,copperbrilly,user,,
0,1,0,0,0,koolkapel,,
1,1,0,0,0,koolkapel,,
2,0.290693517,0.709306483,0,0,nationalyuity,,
3,0.351383113,0.240907572,0.407709314,0,anklefuvet,,
4,0.392161259,0.177409618,0.430429122,0,koolkapel,,
5,0.188359395,0.590696545,0.22094406,0,nationalyuity,,
6,0.115408168,0.249827518,0.634764314,0,anklefuvet,,
7,0.678651891,0.203839591,0.117508519,0,koolkapel,,
8,0.193267819,0.725111809,0.081620372,0,nationalyuity,,
9,0.499182821,0.423239471,0.077577709,0,nationalyuity,,
10,0.583393459,0.237667621,0.17893892,0,koolkapel,,
11,0.41467628,0.473069505,0.112254215,0,nationalyuity,,
12,0.285071463,0.350055242,0.364873294,0,anklefuvet,,
13,0.347389474,0.444622344,0.207988182,0,nationalyuity,,
14,0.681643526,0.128925355,0.189431119,0,koolkapel,,
15,0.162434001,0.130978177,0.307327731,0.399260092,copperbrilly,,
16,0.287578326,0.481324084,0.143736241,0.087361348,koolkapel,,
17,0.10533406,0.301034032,0.333648933,0.259982975,nationalyuity,,
18,0.120400772,0.178253349,0.441900765,0.259445113,anklefuvet,,
19,0.318798684,0.221044181,0.201827109,0.258330025,koolkapel,,
20,0.112376813,0.649629597,0.119573646,0.118419944,nationalyuity,,
21,0.136266565,0.540238605,0.150991606,0.172503224,nationalyuity,,
22,0.552651215,0.091656716,0.167965823,0.187726246,koolkapel,,
23,0.120830691,0.139656327,0.460741423,0.278771559,anklefuvet,,
24,0.092688086,0.545801421,0.222894291,0.138616202,nationalyuity,,
25,0.088099837,0.559529028,0.207587666,0.144783469,nationalyuity,,
26,0.574882785,0.222877549,0.109816955,0.092422711,koolkapel,,
27,0.056583056,0.357587219,0.339971812,0.245857913,nationalyuity,,
28,0.061283513,0.122236418,0.688476911,0.128003158,anklefuvet,,
29,0.440001521,0.252900766,0.091203104,0.215894608,koolkapel,,
30,0.174429358,0.493386898,0.070022712,0.262161032,nationalyuity,,
31,0.518383352,0.118177579,0.183409245,0.180029824,koolkapel,,
32,0.091408448,0.699856732,0.067868252,0.140866567,nationalyuity,,
33,0.449458649,0.331874748,0.096538199,0.122128404,nationalyuity,,
ketchup_vs_mustardP,koolkapel,nationalyuity,anklefuvet,copperbrilly,user,,
0,1,0,0,0,koolkapel,,
1,1,0,0,0,koolkapel,,
2,0.269552575,0.730447425,0,0,nationalyuity,,
3,0.30832529,0.253806532,0.437868178,0,anklefuvet,,
4,0.432073267,0.190719773,0.37720696,0,koolkapel,,
5,0.19822022,0.602836876,0.198942904,0,nationalyuity,,
6,0.11122975,0.202322232,0.686448017,0,anklefuvet,,
7,0.690268751,0.206856791,0.102874458,0,koolkapel,,
8,0.263282574,0.663645181,0.073072245,0,nationalyuity,,
9,0.464213962,0.460760617,0.075025421,0,nationalyuity,,
10,0.591756215,0.275418306,0.132825479,0,koolkapel,,
11,0.397916593,0.50476592,0.097317487,0,nationalyuity,,
12,0.580962593,0.143176513,0.275860894,0,anklefuvet,,
13,0.277379399,0.482034842,0.240585759,0,nationalyuity,,
14,0.669194584,0.133874721,0.196930695,0,koolkapel,,
15,0.214922538,0.126906229,0.239851655,0.418319579,copperbrilly,,
16,0.23443585,0.577783696,0.120488805,0.067291649,koolkapel,,
17,0.100913421,0.326893525,0.254016806,0.318176247,nationalyuity,,
18,0.077854918,0.216652532,0.313998512,0.391494037,anklefuvet,,
19,0.33751319,0.196174534,0.203905484,0.262406792,koolkapel,,
20,0.107893693,0.640931679,0.131483282,0.119691346,nationalyuity,,
21,0.128263599,0.498953536,0.202919347,0.169863518,nationalyuity,,
22,0.553664429,0.09810206,0.160510307,0.187723204,koolkapel,,
23,0.095144,0.176007952,0.373060247,0.355787801,anklefuvet,,
24,0.089818729,0.518373775,0.216910326,0.174897171,nationalyuity,,
25,0.086011317,0.591430813,0.174008762,0.148549107,nationalyuity,,
26,0.600526976,0.197070311,0.10515452,0.097248192,koolkapel,,
27,0.040646518,0.271143174,0.333817857,0.35439245,nationalyuity,,
28,0.062392498,0.127784624,0.675930803,0.133892075,anklefuvet,,
29,0.393459405,0.231321635,0.0922266,0.28299236,koolkapel,,
30,0.182629668,0.411949003,0.06513235,0.340288979,nationalyuity,,
31,0.500493721,0.128826818,0.198310826,0.172368635,koolkapel,,
32,0.090256839,0.70323297,0.069388851,0.137121339,nationalyuity,,
33,0.798907435,0.119304537,0.043116648,0.03867138,nationalyuity,,
ketchup_vs_mustardP,koolkapel,nationalyuity,anklefuvet,copperbrilly,user,,
0,1,0,0,0,koolkapel,,
1,1,0,0,0,koolkapel,,
2,0.324897312,0.675102688,0,0,nationalyuity,,
3,0.350055214,0.220569637,0.429375149,0,anklefuvet,,
4,0.509617919,0.25786901,0.232513072,0,koolkapel,,
5,0.1779906,0.611597883,0.210411517,0,nationalyuity,,
6,0.111333931,0.225541204,0.663124866,0,anklefuvet,,
7,0.674018957,0.213816556,0.112164487,0,koolkapel,,
8,0.204146548,0.715558692,0.08029476,0,nationalyuity,,
9,0.440626032,0.471830901,0.087543067,0,nationalyuity,,
10,0.559740081,0.298869585,0.141390333,0,koolkapel,,
11,0.421406725,0.478269368,0.100323907,0,nationalyuity,,
12,0.233840871,0.449908617,0.316250512,0,anklefuvet,,
13,0.291725029,0.460924204,0.247350766,0,nationalyuity,,
14,0.70706521,0.126564706,0.166370084,0,koolkapel,,
15,0.098645277,0.167020276,0.297627206,0.436707241,copperbrilly,,
16,0.262386313,0.494144598,0.153760135,0.089708954,koolkapel,,
17,0.154872815,0.435305997,0.253192775,0.156628413,nationalyuity,,
18,0.12059084,0.218865485,0.411365118,0.249178557,anklefuvet,,
19,0.323043048,0.174492405,0.245808398,0.256656149,koolkapel,,
20,0.098902236,0.699810232,0.109102918,0.092184614,nationalyuity,,
21,0.142018478,0.51852123,0.204951981,0.13450831,nationalyuity,,
22,0.518819333,0.094621737,0.170463758,0.216095172,koolkapel,,
23,0.11605928,0.211320831,0.518978194,0.153641696,anklefuvet,,
24,0.104615111,0.578859759,0.158403168,0.158121962,nationalyuity,,
25,0.094526042,0.589774522,0.17373131,0.141968125,nationalyuity,,
26,0.579225683,0.21193817,0.116218892,0.092617255,koolkapel,,
27,0.077543558,0.421781463,0.161154379,0.3395206,nationalyuity,,
28,0.063147187,0.117742782,0.677492975,0.141617056,anklefuvet,,
29,0.453772568,0.195788365,0.107218978,0.243220089,koolkapel,,
30,0.197129657,0.542877944,0.080780182,0.179212217,nationalyuity,,
31,0.498297163,0.115188419,0.181383179,0.205131239,koolkapel,,
32,0.092544434,0.709736884,0.069580615,0.128138067,nationalyuity,,
33,0.549597319,0.255843332,0.07572083,0.11883852,nationalyuity,,
ketchup_vs_mustardP,koolkapel,nationalyuity,anklefuvet,copperbrilly,user,,
0,1,0,0,0,koolkapel,,
1,1,0,0,0,koolkapel,,
2,0.320903589,0.679096411,0,0,nationalyuity,,
3,0.699876932,0.102053053,0.198070016,0,anklefuvet,,
4,0.412890575,0.178982221,0.408127204,0,koolkapel,,
5,0.190820454,0.608577343,0.200602203,0,nationalyuity,,
6,0.110207965,0.210075824,0.67971621,0,anklefuvet,,
7,0.698665058,0.196063091,0.10527185,0,koolkapel,,
8,0.239694752,0.686003026,0.074302221,0,nationalyuity,,
9,0.451172567,0.473106022,0.075721411,0,nationalyuity,,
10,0.583976605,0.282591794,0.133431601,0,koolkapel,,
11,0.539594664,0.38417284,0.076232496,0,nationalyuity,,
12,0.328865993,0.233640243,0.437493763,0,anklefuvet,,
13,0.265690996,0.50905468,0.225254324,0,nationalyuity,,
14,0.693470841,0.125546985,0.180982174,0,koolkapel,,
15,0.139953042,0.142180851,0.307872087,0.40999402,copperbrilly,,
16,0.349678644,0.398800919,0.145850944,0.105669494,koolkapel,,
17,0.060132214,0.200148973,0.16897079,0.570748023,nationalyuity,,
18,0.080083906,0.290738373,0.332651992,0.296525729,anklefuvet,,
19,0.280652193,0.322565213,0.132933187,0.263849407,koolkapel,,
20,0.106925175,0.641831467,0.131472956,0.119770402,nationalyuity,,
21,0.142272647,0.518591749,0.178257956,0.160877648,nationalyuity,,
22,0.541927249,0.096653004,0.160042711,0.201377036,koolkapel,,
23,0.087486134,0.283477918,0.428886823,0.200149126,anklefuvet,,
24,0.089601385,0.531221221,0.231694219,0.147483175,nationalyuity,,
25,0.086843976,0.563401752,0.216259011,0.133495261,nationalyuity,,
26,0.579991867,0.187494561,0.137103443,0.095410129,koolkapel,,
27,0.077265032,0.448730847,0.208173067,0.265831054,nationalyuity,,
28,0.06311019,0.122023232,0.677174631,0.137691947,anklefuvet,,
29,0.320919528,0.139558751,0.065535728,0.473985993,koolkapel,,
30,0.207540657,0.449371903,0.067251378,0.275836062,nationalyuity,,
31,0.503872406,0.111824819,0.213800706,0.170502069,koolkapel,,
32,0.087827223,0.70956483,0.069575065,0.133032882,nationalyuity,,
33,0.482826113,0.301399992,0.107190311,0.108583584,nationalyuity,,
ketchup_vs_mustardP,koolkapel,nationalyuity,anklefuvet,copperbrilly,user,,
0,1,0,0,0,koolkapel,,
1,1,0,0,0,koolkapel,,
2,0.296509375,0.703490625,0,0,nationalyuity,,
3,0.542780481,0.155619025,0.301600494,0,anklefuvet,,
4,0.521896079,0.198977008,0.279126914,0,koolkapel,,
5,0.167557075,0.615683802,0.216759123,0,nationalyuity,,
6,0.105966237,0.214628354,0.679405409,0,anklefuvet,,
7,0.700875776,0.194468214,0.104656011,0,koolkapel,,
8,0.232417288,0.693362808,0.074219904,0,nationalyuity,,
9,0.443029813,0.477851037,0.07911915,0,nationalyuity,,
10,0.573559913,0.299125325,0.127314762,0,koolkapel,,
11,0.534025583,0.388273813,0.077700604,0,nationalyuity,,
12,0.388591542,0.297781749,0.313626708,0,anklefuvet,,
13,0.262510465,0.500862481,0.236627054,0,nationalyuity,,
14,0.683033165,0.131525275,0.18544156,0,koolkapel,,
15,0.15061432,0.135148036,0.319554465,0.394683179,copperbrilly,,
16,0.358694038,0.388540712,0.149995427,0.102769823,koolkapel,,
17,0.094470716,0.321810407,0.316191806,0.267527071,nationalyuity,,
18,0.078358564,0.289128631,0.331154741,0.301358065,anklefuvet,,
19,0.318259116,0.201043504,0.173439981,0.307257399,koolkapel,,
20,0.092972915,0.688841785,0.113765441,0.104419859,nationalyuity,,
21,0.130053899,0.505976672,0.209652719,0.15431671,nationalyuity,,
22,0.546757083,0.093814943,0.157177793,0.202250181,koolkapel,,
23,0.101938993,0.202469396,0.430604675,0.264986936,anklefuvet,,
24,0.08922965,0.528194191,0.22199554,0.160580619,nationalyuity,,
25,0.094459824,0.591122075,0.161267908,0.153150193,nationalyuity,,
26,0.608412504,0.172990523,0.119682751,0.098914223,koolkapel,,
27,0.063138508,0.361539594,0.218849018,0.35647288,nationalyuity,,
28,0.06172681,0.115621859,0.689354434,0.133296897,anklefuvet,,
29,0.339282783,0.183563786,0.068714073,0.408439358,koolkapel,,
30,0.201633315,0.461303215,0.065990997,0.271072472,nationalyuity,,
31,0.50922076,0.120068319,0.176802584,0.193908336,koolkapel,,
32,0.091200621,0.709109585,0.068062308,0.131627487,nationalyuity,,
33,0.517015679,0.287897504,0.088454533,0.106632284,nationalyuity,,
ketchup_vs_mustardP,koolkapel,nationalyuity,anklefuvet,copperbrilly,user,,
0,1,0,0,0,koolkapel,,
1,1,0,0,0,koolkapel,,
2,0.323222014,0.676777986,0,0,nationalyuity,,
3,0.57896282,0.146775471,0.274261709,0,anklefuvet,,
4,0.470192135,0.262355632,0.267452233,0,koolkapel,,
5,0.201459011,0.592156927,0.206384062,0,nationalyuity,,
6,0.119652374,0.223756333,0.656591294,0,anklefuvet,,
7,0.652467175,0.232310885,0.115221941,0,koolkapel,,
8,0.218393814,0.699555393,0.082050792,0,nationalyuity,,
9,0.665679444,0.285501691,0.048818865,0,nationalyuity,,
10,0.584261157,0.258670376,0.157068467,0,koolkapel,,
11,0.406802213,0.488648254,0.104549533,0,nationalyuity,,
12,0.211249964,0.431785168,0.356964867,0,anklefuvet,,
13,0.32447861,0.483857164,0.191664226,0,nationalyuity,,
14,0.650372515,0.132177228,0.217450257,0,koolkapel,,
15,0.138790586,0.143607612,0.353540218,0.364061585,copperbrilly,,
16,0.286585332,0.491879171,0.119708176,0.101827321,koolkapel,,
17,0.044411463,0.134093983,0.136760925,0.684733628,nationalyuity,,
18,0.098866763,0.269369531,0.345152101,0.286611605,anklefuvet,,
19,0.153024621,0.455548888,0.084937589,0.306488901,koolkapel,,
20,0.102657624,0.674760351,0.119490527,0.103091498,nationalyuity,,
21,0.157857273,0.504172029,0.185366242,0.152604456,nationalyuity,,
22,0.503406131,0.093944248,0.174676047,0.227973574,koolkapel,,
23,0.108863324,0.22291488,0.415181517,0.253040279,anklefuvet,,
24,0.104032598,0.565669944,0.185991603,0.144305855,nationalyuity,,
25,0.097927993,0.588403127,0.180634879,0.133034001,nationalyuity,,
26,0.627837829,0.170972411,0.107705581,0.093484179,koolkapel,,
27,0.055480009,0.337905342,0.315802434,0.290812215,nationalyuity,,
28,0.062124652,0.120879911,0.674120391,0.142875046,anklefuvet,,
29,0.356785974,0.195247425,0.081085789,0.366880812,koolkapel,,
30,0.20294024,0.464387488,0.072108839,0.260563433,nationalyuity,,
31,0.498715442,0.119402968,0.18805319,0.1938284,koolkapel,,
32,0.091238191,0.709220666,0.069928228,0.129612915,nationalyuity,,
33,0.391260839,0.335850756,0.095517675,0.17737073,nationalyuity,,
ketchup_vs_mustardP,koolkapel,nationalyuity,anklefuvet,copperbrilly,user,,
0,1,0,0,0,koolkapel,,
1,1,0,0,0,koolkapel,,
2,0.309150142,0.690849858,0,0,nationalyuity,,
3,0.437331663,0.224522839,0.338145497,0,anklefuvet,,
4,0.418639932,0.188593551,0.392766517,0,koolkapel,,
5,0.179418201,0.572591522,0.247990277,0,nationalyuity,,
6,0.113879098,0.222406925,0.663713977,0,anklefuvet,,
7,0.663028653,0.222159025,0.114812322,0,koolkapel,,
8,0.169199389,0.750078889,0.080721722,0,nationalyuity,,
9,0.400572482,0.510681623,0.088745895,0,nationalyuity,,
10,0.605893747,0.21738227,0.176723983,0,koolkapel,,
11,0.330398331,0.553204633,0.116397037,0,nationalyuity,,
12,0.245609821,0.366642586,0.387747594,0,anklefuvet,,
13,0.35418543,0.447489667,0.198324904,0,nationalyuity,,
14,0.657540633,0.134613503,0.207845864,0,koolkapel,,
15,0.165694585,0.128466346,0.294827985,0.411011084,copperbrilly,,
16,0.329800975,0.413238999,0.157376047,0.09958398,koolkapel,,
17,0.121482031,0.392763753,0.277531859,0.208222356,nationalyuity,,
18,0.078532657,0.174152641,0.290614537,0.456700165,anklefuvet,,
19,0.176631358,0.086303401,0.241096845,0.495968396,koolkapel,,
20,0.113565537,0.648640662,0.123536096,0.114257706,nationalyuity,,
21,0.152106379,0.518917689,0.179490118,0.149485813,nationalyuity,,
22,0.531487392,0.096434079,0.174595644,0.197482886,koolkapel,,
23,0.103870932,0.154014203,0.409419489,0.332695376,anklefuvet,,
24,0.089606608,0.49968832,0.245450452,0.16525462,nationalyuity,,
25,0.090403138,0.528838825,0.223096159,0.157661878,nationalyuity,,
26,0.670924023,0.130865104,0.103170279,0.095040594,koolkapel,,
27,0.04269673,0.327593855,0.373189111,0.256520304,nationalyuity,,
28,0.059349851,0.118908976,0.687247541,0.134493632,anklefuvet,,
29,0.437945634,0.207510866,0.095455534,0.259087966,koolkapel,,
30,0.229429299,0.481343202,0.073867321,0.215360178,nationalyuity,,
31,0.507630938,0.120378189,0.203248606,0.168742267,koolkapel,,
32,0.091654615,0.702346531,0.070873878,0.135124976,nationalyuity,,
33,0.465380982,0.323503514,0.108462137,0.102653367,nationalyuity,,
ketchup_vs_mustardP,koolkapel,nationalyuity,anklefuvet,copperbrilly,user,,
0,1,0,0,0,koolkapel,,
1,1,0,0,0,koolkapel,,
2,0.274413749,0.725586251,0,0,nationalyuity,,
3,0.383574922,0.186609685,0.429815393,0,anklefuvet,,
4,0.022916231,0.008778055,0.968305714,0,koolkapel,,
5,0.19530428,0.610445846,0.194249874,0,nationalyuity,,
